"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"TOF","Tofutti Brands Inc.","2.552","13211704","n/a","Consumer Non-Durables","Specialty Foods","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TOF&selected=TOF",
"TMP","Tompkins Financial Corporation","40.4","441289200","n/a","Finance","Major Banks","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TMP&selected=TMP",
"TAT","Transatlantic Petroleum Ltd","2.94","988848420","n/a","Energy","Oil & Gas Production","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TAT&selected=TAT",
"TA","TravelCenters of America LLC","7.03","126652480","n/a","Consumer Durables","Automotive Aftermarket","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TA&selected=TA",
"TPLM","Triangle Petroleum Corporation","8.15","183586900","n/a","Energy","Oil & Gas Production","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TPLM&selected=TPLM",
"TRT","Trio-Tech International","4.52","14934080","1984","Technology","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TRT&selected=TRT",
"TIV","Tri-Valley Corporation","0.693","38141334","n/a","Energy","Oil & Gas Production","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TIV&selected=TIV",
"TCX","Tucows Inc.","0.822","43935078","n/a","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TCX&selected=TCX",
"TWO/WS","Two Harbors Investments Corp","0.37","0","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TWO/WS&selected=TWO/WS",
"HTM","U.S. Geothermal Inc.","1.02","80322960","n/a","Public Utilities","Electric Utilities: Central","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=HTM&selected=HTM",
"ULU","Uluru Inc.","0.0701","6122674.2","n/a","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ULU&selected=ULU",
"UMH","UMH Properties, Inc.","10.35","145107000","n/a","Consumer Services","Real Estate Investment Trusts","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UMH&selected=UMH",
"AFP","United Capital Corp.","27.2","243576000","1973","Capital Goods","Metal Fabrications","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=AFP&selected=AFP",
"UVE","UNIVERSAL INSURANCE HOLDINGS INC","5.49","221834430","n/a","Finance","Property-Casualty Insurers","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UVE&selected=UVE",
"UPG","Universal Power Group Inc","3.75","18825000","2006","Consumer Non-Durables","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UPG&selected=UPG",
"UUU","Universal Security Instruments, Inc.","7.75","18507000","n/a","Consumer Non-Durables","Electronic Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UUU&selected=UUU",
"UQM","UQM TECHNOLOGIES INC","2.81","101831590","n/a","Capital Goods","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UQM&selected=UQM",
"URG","Ur Energy Inc","1.65","170672700","n/a","Basic Industries","Precious Metals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=URG&selected=URG",
"URZ","Uranerz Energy Corporation","3.13","236937870","n/a","Basic Industries","Precious Metals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=URZ&selected=URZ",
"UEC","Uranium Energy Corp.","4.09","291625180","n/a","Basic Industries","Precious Metals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=UEC&selected=UEC",
"VTG","Vantage Drilling Company","1.9","550469900","n/a","Energy","Oil & Gas Production","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VTG&selected=VTG",
"VTG/U","Vantage Drilling Company","2.25","0","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VTG/U&selected=VTG/U",
"VTG/WS","Vantage Drilling Company","0.0007","0","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VTG/WS&selected=VTG/WS",
"VSR","Versar, Inc.","3.09","28770990","1986","Consumer Services","Military/Government/Technical","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VSR&selected=VSR",
"VII","Vicon Industries, Inc.","4.8201","21598868.1","n/a","Consumer Durables","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VII&selected=VII",
"VHC","VirnetX Holding Corp","22.87","1133162760","n/a","Miscellaneous","Multi-Sector Companies","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VHC&selected=VHC",
"VGZ","Vista Gold Corporation","3.38","209289600","n/a","Basic Industries","Precious Metals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VGZ&selected=VGZ",
"VOG","Voyager Oil & Gas, Inc.","3.85","222699400","n/a","Energy","Oil & Gas Production","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VOG&selected=VOG",
"VRNG","Vringo, Inc.","1.45","8225850","n/a","Consumer Services","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VRNG&selected=VRNG",
"VRNG/WS","Vringo, Inc.","0.0973","0","n/a","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=VRNG/WS&selected=VRNG/WS",
"WAC","Walter Investment Management Corp.","17.86","460823720","1991","Consumer Services","Real Estate Investment Trusts","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WAC&selected=WAC",
"WSO/B","Watsco, Inc.","69.7","309258900","n/a","Consumer Durables","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WSO/B&selected=WSO/B",
"EAD","Wells Fargo Advantage Income Opportunities Fund","10.24","708700160","2003","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=EAD&selected=EAD",
"ERC","Wells Fargo Advantage Multi-Sector Income Fund","14.85","624516750","2003","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ERC&selected=ERC",
"ERH","Wells Fargo Advantage Utilities and High Income Fund","11.9","107849700","2004","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ERH&selected=ERH",
"WGA","Wells-Gardner Electronics Corporation","2.0101","23184493.4","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WGA&selected=WGA",
"WSC","Wesco Financial Corporation","390.7","2781784000","n/a","Technology","Diversified Commercial Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WSC&selected=WSC",
"SBI","Western Asset Intermediate Muni Fund Inc","9.1641","128599815.3","1992","n/a","n/a","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SBI&selected=SBI",
"WRN","Western Copper Corp","3.86","353143680","1994","Basic Industries","Precious Metals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WRN&selected=WRN",
"WLB","Westmoreland Coal Company","16.06","210369940","n/a","Energy","Coal Mining","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WLB&selected=WLB",
"WLB^","Westmoreland Coal Company","27.9","4464000","n/a","Energy","Coal Mining","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WLB^&selected=WLB^",
"RVR","White River Capital, Inc.","17.89","64636570","1984","Finance","Finance: Consumer Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=RVR&selected=RVR",
"WSR","Whitestone REIT","14.05","30910000","2010","Consumer Services","Real Estate Investment Trusts","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WSR&selected=WSR",
"WYY","WidePoint Corporation","1.15","72075100","n/a","Technology","EDP Services","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WYY&selected=WYY",
"WEX","Winland Electronics, Inc.","0.74","2737260","n/a","Capital Goods","Industrial Machinery/Components","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WEX&selected=WEX",
"WTT","Wireless Telecom Group,  Inc.","0.91","22718150","n/a","Capital Goods","Electrical Products","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WTT&selected=WTT",
"WIS^","Wisconsin Power & Light Co.","88.5","8850000","n/a","Public Utilities","Power Generation","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WIS^&selected=WIS^",
"WZE","WIZZARD SOFTWARE CORPORATION","0.19","17057440","n/a","Technology","Computer Software: Prepackaged Software","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WZE&selected=WZE",
"XFN","Xfone, Inc.","1.3501","28512761.9","n/a","Consumer Services","Telecommunications Equipment","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=XFN&selected=XFN",
"YMI","YM BioSciences, Inc.","2.74","220186400","n/a","Consumer Durables","Major Pharmaceuticals","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=YMI&selected=YMI",
"ZBB","ZBB Energy Corporation","1.26","33051060","2007","Public Utilities","Electric Utilities: Central","http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ZBB&selected=ZBB",
